trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.3264882062856277}",20,4,21.347523607844806,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.3245292770479139}",25,2,26.23502600546059,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.32258210138562643}",25,10,25.703890221077415,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.32064660877731266}",25,0,32.71311253883407,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
189,False,"{'a': 0.5, 'e': 0.3187227291246488}",20,0,27.48518466876546,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
190,False,"{'a': 0.5, 'e': 0.3168103927499009}",25,0,30.301146723162347,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.31490953039340147}",25,11,19.994721523755477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.3130200732110411}",20,0,26.39962480560576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.3111419527717748}",35,21,25.73312214200435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.30927510105514416}",20,8,23.609728142723064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.3074194504488133}",25,0,29.324443006858395,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
196,False,"{'a': 0.5, 'e': 0.30557493374612044}",20,0,29.79088887239099,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.3037414841436437}",25,2,27.632063547878584,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.30191903523878183}",25,18,12.004749200923484,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.30010752102734917}",20,0,23.29805486486449,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.29830687590118504}",25,8,21.378590609411106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.29651703464577794}",20,2,23.53865151377893,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.29473793243790325}",30,1,38.820485327131145,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.29296950484327583}",30,7,36.016799675998335,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.2912116878142162}",20,0,28.885175167027896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.2894644176873309}",30,5,36.41997720828904,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.2877276311812069}",25,3,33.5370500250169,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.2860012653941197}",20,0,25.915654216743476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
208,False,"{'a': 0.5, 'e': 0.28428525780175495}",20,15,7.68909446945795,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.2825795462549444}",25,0,31.89390334047681,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
210,False,"{'a': 0.5, 'e': 0.28088406897741475}",30,4,44.54041209812168,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.27919876456355025}",20,0,32.85088124137585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.27752357197616895}",25,0,38.123056008108954,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.2758584305443119}",20,0,31.74186473312552,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
214,False,"{'a': 0.5, 'e': 0.27420327996104604}",35,23,16.490278323982412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.27255806028127977}",25,13,19.46984560879559,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.2709227119195921}",20,8,19.150362467515357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.26929717564807454}",20,5,22.219939776589896,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.2676813925941861}",30,13,33.95208780705258,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.26607530423862097}",25,0,31.084407647960532,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.26447885241318925}",25,17,10.92686516974754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.2628919792987101}",20,0,33.6844288121781,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.26131462742291783}",20,0,28.627840208247022,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.25974673965838035}",20,16,8.14531714970605,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.25818825922043004}",25,0,33.68126559690033,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.2566391296651075}",25,0,35.52629812473002,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.25509929488711686}",25,5,27.440973967716896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.2535686991177941}",25,9,26.423000956967314,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.25204728692308737}",25,0,38.08783599486495,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.25053500320154887}",20,0,25.68157935409507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.24903179318233953}",20,0,29.362000954354208,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.24753760242324552}",20,10,17.836681988605164,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.24605237680870604}",30,0,39.46374906139192,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.2445760625478538}",25,13,17.314654950372514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.24310860617256666}",20,0,30.085479091392195,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.24164995453553126}",25,0,31.91074263325388,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
236,False,"{'a': 0.5, 'e': 0.24020005480831808}",20,3,26.4092463646545,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.23875885447946818}",20,0,24.255834223702664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.23732630135259136}",20,0,25.32362202202409,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.2359023435444758}",20,0,25.77203248407094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.23448692948320896}",20,0,29.1156225879631,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.2330800079063097}",30,14,27.44502391687917,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.23168152785887183}",25,0,34.695974438774044,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.23029143869171861}",30,10,34.19319473118702,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.2289096900595683}",30,10,35.32211237542742,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.22753623191921088}",20,9,17.143483312779697,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.2261710145276956}",20,0,28.084432790305417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.22481398844052944}",20,9,19.996485849943355,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.22346510450988627}",25,18,16.603145861179737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.22212431388282694}",30,0,37.24008833763932,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.22079156799952998}",20,6,24.234056719038428,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.2194668185915328}",20,0,32.01024660347771,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
252,False,"{'a': 0.5, 'e': 0.2181500176799836}",20,16,9.639681355707086,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.2168411175739037}",30,13,27.428520754622834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.21554007086846028}",35,25,12.030426490945047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.21424683044324952}",25,0,40.2953004384936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
256,False,"{'a': 0.5, 'e': 0.21296134946059003}",25,11,26.9625473937854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.21168358136382648}",25,18,14.210801815458332,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.21041347987564352}",20,0,27.641970830677316,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.20915099899638964}",25,17,12.153340717579791,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.20789609300241133}",25,0,38.915620562356686,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.20664871644439683}",20,5,26.11638559568214,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.20540882414573047}",20,13,15.060828056098128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.20417637120085608}",20,0,34.54985946093015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.20295131297365093}",25,5,28.059807526164363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.20173360509580904}",20,6,22.133820563370076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.2005232034652342}",25,6,27.713063521348797,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.19932006424444276}",35,17,33.17358679108866,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.19812414385897612}",25,12,26.450401973714207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.19693539899582227}",25,0,32.545338347600335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.19575378660184733}",25,11,27.569217455179157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.19457926388223623}",20,5,24.737595641853545,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.19341178829894282}",30,14,26.31276167492659,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.19225131756914918}",25,0,31.28960612544756,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.19109780966373427}",20,3,26.085165212194884,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.18995122280575186}",25,10,21.516784355668502,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.18881151546891736}",20,13,12.983207412339981,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.18767864637610385}",20,2,28.420120037672202,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.1865525744978472}",25,0,30.3369305108251,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.18543325905086014}",20,0,32.942040636770216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
280,False,"{'a': 0.5, 'e': 0.18432065949655496}",20,0,30.567345416773584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.18321473553957565}",30,10,30.906373277415764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.18211544712633818}",20,0,29.491508854648824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
283,False,"{'a': 0.5, 'e': 0.18102275444358015}",20,16,5.505543788410026,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.17993661791691867}",20,8,19.118199657221712,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.17885699820941717}",25,14,20.44717773645658,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.17778385622016066}",20,14,11.122542802845407,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.1767171530828397}",20,1,27.928045563359696,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.17565685016434265}",25,6,32.04112080427046,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.1746029090633566}",35,10,42.13411910842576,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.17355529160897645}",20,0,31.68953470212203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.1725139598593226}",25,9,27.33148810680926,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.17147887610016666}",25,1,37.2813116127677,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.17045000284356565}",25,0,37.26258181431268,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.16942730282650426}",20,2,25.245455407393163,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.16841073900954523}",20,2,31.344313774999055,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.16740027457548798}",30,12,27.062420402632252,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.16639587292803504}",30,19,19.696244461271064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.16539749769046683}",20,0,25.907845416309513,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.16440511270432404}",30,13,24.740070216202767,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.1634186820280981}",20,16,6.657212225015543,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.1624381699359295}",25,7,34.16002962921086,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.1614635409163139}",20,5,20.218374148601796,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.16049475967081603}",30,0,41.479218232032,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.15953179111279114}",25,15,17.797247304303298,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.15857460036611437}",20,3,24.61262241621009,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.1576231527639177}",20,0,26.59258083622779,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
307,False,"{'a': 0.5, 'e': 0.1566774138473342}",20,6,24.287623891975002,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.15573734936425018}",20,0,28.082107454432865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.1548029252680647}",30,0,42.408577055226644,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.1538741077164563}",20,7,17.316812307148712,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.15295086307015757}",20,4,26.07577718406445,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.1520331578917366}",20,12,15.4137576125975,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.15112095894438618}",20,9,20.42208854380367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.15021423319071986}",20,0,32.89642961458656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.14931294779157556}",25,14,21.186026120109368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.1484170701048261}",20,11,16.594200232563036,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.14752656768419714}",20,14,8.660698173853106,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.14664140827809197}",25,16,15.967549207230292,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.1457615598284234}",25,16,15.567656532963118,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.14488699046945286}",20,12,13.225356039033104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.14401766852663614}",25,8,27.759894745859214,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.1431535625154763}",20,10,19.75924342173469,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.14229464114038345}",20,10,19.606398712556963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.14144087329354116}",25,2,35.218244219548374,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.1405922280537799}",20,16,8.626425818715106,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.13974867468545724}",25,3,34.91140186337008,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.1389101826373445}",20,0,33.5137828849648,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.13807672154152043}",20,0,25.561585266785617,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.1372482612122713}",20,3,24.725737331950427,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.13642477164499767}",20,1,31.924548638164886,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.13560622301512767}",25,8,28.49834436877836,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.13479258567703692}",25,14,20.207118093919025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.1339838301629747}",35,26,13.625074436090582,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.13317992718199684}",20,2,24.330159591415754,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.13238084761890487}",20,10,17.39830004863858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.13158656253319143}",20,4,23.467849427268526,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.1307970431579923}",35,23,20.951770660627634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.13001226089904433}",30,10,36.34933488831104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.12923218733365008}",30,18,21.622225043452918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.12845679420964817}",20,16,7.939155660412187,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.12768605344439027}",20,9,20.93603914408271,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.12691993712372393}",25,0,42.08878926320857,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
343,False,"{'a': 0.5, 'e': 0.12615841750098158}",30,24,9.935330038852502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.1254014669959757}",25,9,27.573475830174115,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.12464905819399985}",30,14,33.813964060348674,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.12390116384483585}",20,6,26.8680753866767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.12315775686176683}",25,0,36.85934330588761,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.12241881032059623}",25,19,11.63348498624898,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.12168429745867265}",30,21,18.79221987591595,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.12095419167392062}",20,5,25.480959256282492,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.12022846652387709}",25,17,18.176927391832944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.11950709572473382}",20,13,14.082409791538616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.11879005315038542}",20,0,28.53724774294168,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.11807731283148311}",25,15,20.81043760787297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.1173688489544942}",20,10,16.865660528548187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.11666463586076724}",20,2,28.776836293209875,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.11596464804560264}",30,16,29.56550789845536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.11526886015732903}",25,14,22.767572145282966,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.11457724699638505}",25,9,23.845384768176878,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.11388978351440673}",30,23,14.933732844777216,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.11320644481332029}",20,0,26.48670135852119,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.11252720614444037}",20,10,18.469874883628126,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.11185204290757374}",20,10,16.65731655569143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.11118093065012828}",30,13,29.91997035678517,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.11051384506622752}",20,10,18.826979243352923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.10985076199583015}",30,22,15.574368536585162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.10919165742385517}",20,16,7.139290739982361,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.10853650747931204}",30,23,14.009920979062933,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.5, 'e': 0.10788528843443616}",30,19,20.277848701386056,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.10723797670382955}",20,3,30.822876034819025,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
